s.no.,smiles,name,bioactivity_class
5166,CCN(C1CCOCC1)c1cc(cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)-c1ccc(CN2CCCOCC2)cc1,172082,active
5167,COCCN1C(=O)[C@@H]2[C@@H]([NH2+][C@]3([C@@H]2C1=O)c4cc(ccc4NC3=O)Cl)Cc5ccc(cc5)O,C16022179,inactive
5168,c1ccc(cc1)C(=O)NCCCC[C@H](C(=O)N/N=C/c2ccc(o2)c3cccc(c3)Cl)[NH+]4CCCCC4,C33959581,inactive
5169,c1ccc2c(c1)c(=O)n(c(n2)SCC(=O)NCCC3=CCCCC3)CC4CCC(CC4)C(=O)NC[C@@H]5CCCO5,C98009661,inactive
5170,Cc1cc(nc(n1)SCC(=O)N(Cc2ccc(cc2)F)[C@@H](c3ccc(c(c3)OC)OC)C(=O)Nc4ccc(cc4)OC)C,C08712667,inactive
5171,CCOc1cc(cc(c1OCc2cccc3c2cccc3)Br)/C=N/[NH+]=C(/c4c(non4)N)\N,C13477563,inactive
5172,CC(C)N1c2c(cc(c[nH+]2)NC(=O)[C@@H](CC3=c4ccccc4=[NH+]C3)NC(=O)OCc5ccccc5)CN1,C63160866,inactive
5173,CC(C)(C)NC(=O)N(CC[NH+]1CCOCC1)CC(=O)N2[C@H](CC(=N2)c3cccn3C)c4ccc(cc4)Cl,C35963487,inactive
5174,Cc1cc(C)c(CNC(=O)c2c(C)n([C@H](C)C3CCOCC3)c3ccccc23)c(=O)[nH]1,CHEMBL3605453,active
5175,COc1ccc2=[NH+][C@@H]3[C@H](NCCC3=c2c1)[C@@H]4[C@@H](N(C(=O)NC4=O)Cc5cc(cc(c5)OC)OC)O,C63376032,inactive
5176,Cc1cc(c(n1c2ccc(cc2)Br)C)/C=C(\C#N)/C(=O)O[C@@H](c3ccc(cc3)F)C(=O)N,C09376298,inactive
5177,Cc1c(nc(o1)c2ccccc2NC(=O)Cc3ccccc3)CNC(=O)CCc4cc[nH+]cc4,C14993339,inactive
5178,CCOC(=O)c1ccc(cc1)[n+]2c-3nc(n4c5ccccc5[nH]c4c3sc2=S)SCC(=O)NC6CCCCC6,C33357925,inactive
5179,CN(C)CCCN(C)Cc1ccc(cc1)-c1cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c2cnn(C3CCCC3)c2c1,326084,active
5180,COC(C1CN(C1)C(=O)[C@@H](C)O)c1cc(Cl)c2CCN(Cc3c(C)cc(C)[nH]c3=O)C(=O)c2c1Cl,435664,active
5181,CCN(c1cc(/C=C/c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)c3c([nH]c2=O)CCCC3)c1C)C1CCOCC1,CHEMBL4644328,active
5182,CSc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n([C@H](C)[C@H]2CCC(CC2)NC2(C)CCOC2)c2ccccc12,575034,active
5183,c1ccc(cc1)C[NH+]2CCN(CC2)CC(=O)N/N=C/c3cc(cc(c3[O-])Br)Br,C19367254,inactive
5184,c1ccc(c(c1)N2CCN(CC2)c3c(c([nH+]cn3)N4CCN(CC4)c5cccc(c5)Cl)N)F,C40728406,inactive
5185,c1ccc2c(c1)OC[C@H](O2)C(=O)N3CCN(CC3)CCC(=O)Nc4c(c5c(s4)CCCC5)C#N,C13117353,inactive
5186,c1cc(cc(c1)Br)Oc2ccc(cn2)NC(=O)N(Cc3cc[nH+]cc3)Cc4cccnc4,C78551745,inactive
5187,CS(=O)(=O)Nc1cc(ccc1F)NC(=O)[C@@H](CC(=O)[O-])[NH3+],C85814700,inactive
5188,CSc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n([C@H](C)[C@H]2CC[C@@H](CC2)N2CC(C2)OC2CC2)c2ncc(Cl)cc12,50541914,active
5189,c1cc2c(cc1Cl)c(c[nH]2)CCN3C(=O)[C@@H](NC3=O)CCC(=O)NCc4cc[nH+]cc4,C09419076,inactive
5190,COc1ccc(cc1)c2cc(c3c([nH+]cnc3n2)N)c4ccc(cc4)Cl,C09694568,inactive
5191,CCC[NH+](CC(=O)Nc1ccc2c(c1)nc([nH]2)C(F)(F)F)CC(=O)Nc3ccc(c(c3F)F)F,C32934515,inactive
5192,c1ccc(cc1)C(=O)N/C(=C/c2cn(nc2c3ccc(cc3)Cl)c4ccccc4)/C(=O)NCCCn5cc[nH+]c5,C01844026,inactive
5193,[H]/N=C\1/N(C(=O)/C(=C/c2ccc(o2)c3cccc(c3)C(F)(F)F)/S1)c4c(non4)NC(=O)C,C33387154,inactive
5194,Cc1ccc(cc1)S(=O)(=O)NCCC(=O)Oc2ccc3c(c2)occ(c3=O)Oc4ccc(cc4)Br,C00625847,inactive
5195,CCSc1nnc(s1)NC(=O)[C@](C(F)(F)F)(OC([C@@](C(F)(F)F)(OC(C(C(F)(F)F)(F)F)(F)F)F)(F)F)F,C95100489,inactive
5196,CN1CCN(CC1)S(=O)(=O)c2ccc(cc2)NC(=O)c3ccc(s3)Cl,C16605730,inactive
5197,CCN(C1CCOCC1)c1cc(cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)-c1ccc(CN2C[C@@H]3C[C@H]2CO3)cc1,172062,active
5198,CC(C)n1ncc2c(cc(nc12)C1CCNCC1)C(=O)NCc1c(C)cc(C)[nH]c1=O,325930,active
5199,Cc1cc(nc(n1)SCC(=O)N(Cc2ccc[nH+]c2)[C@H]([C@@H]3CCC=CC3)C(=O)Nc4ccc5c(c4)OCO5)C,C01407835,inactive
5200,c1cc(ccc1[C@H]2C(=C(C(=O)N2c3nc4ccc(cc4s3)F)O)C(=O)c5ccc(cc5)F)O,C33556005,inactive
5201,Cc1ccc(cc1)C2=NN3C(=[NH2+])/C(=C/c4ccc(cc4)OCCOc5ccc(cc5)Br)/C(=O)N=C3S2,C97966233,inactive
5202,CCCSc1ccccc1NC(=O)CSc2nc([nH]n2)N/N=C/c3ccc(cc3O)N(CC)CC,C59039236,inactive
5203,CCc1ccc(cc1)NC2=Nc3ccccc3N4C2=[NH+]c5c(c(nn5c6ccccc6)C)[C@@H]4c7ccc(c(c7)OC)O,C98000221,inactive
5204,c1ccc(cc1)C(=O)N2CCN(CC2)c3ccccc3NC(=S)NC(=O)c4cccc5c4cccc5,C32125277,inactive
5205,CCOc1cc(cc(c1OC(C)C)I)[C@@H]2C(=C(OC3=C2C(=O)CC(C3)(C)C)[NH3+])C#N,C36612680,inactive
5206,CC(C)CC(=O)Nc1ccc(cc1)C(=O)NNC(=S)NC(=O)CCC(=O)OCCCc2ccccc2,C13999380,inactive
5207,c1ccc2c(c1)CCN2S(=O)(=O)c3cccc(c3)C(=O)Nc4nc(cs4)c5ccc[nH]5,C10276667,inactive
5208,Cc1ccc(c(c1)Br)NC(=O)CSc2nnc(s2)NC(=O)C,C59041616,inactive
5209,CC(C)n1ncc2c(cc(nc12)-c1ccc(CN2CCOCC2)cc1)C(=O)NCc1c(CN(C)C)cc(C)[nH]c1=O,325849,active
5210,COc1ccc(cc1)C(=O)NCCc2nnc3n2nc(cc3)SCC(=O)Nc4ccc(cc4)C(F)(F)F,C97990175,inactive
5211,c1cc(cc(c1)N2CC[NH+](CC2)[C@H]3[C@H](O[C@H]([C@H]3O)CO)CNC(=O)Nc4cccc(c4)Cl)C(F)(F)F,C67890438,inactive
5212,CC(=O)Nc1c2cc(c[nH+]c2n(c1C(=O)OC)CCc3c[nH]c4c3cccc4)NCc5cccc(c5)O,C14744269,inactive
5213,CC[NH+](CC)[C@H](CCCCNC(=O)c1ccccc1)C(=O)N/N=C/c2cc(ccc2OC)Br,C33959510,inactive
5214,c1cc(ccc1C[C@@]2(C(=O)NC(=O)N(C2=O)c3ccc(cc3)Br)CCc4cc[nH+]cc4)F,C01128338,inactive
5215,CCc1ccccc1NC(=O)Cn2c(c(c([nH+]2)SC)c3nc(no3)c4ccc(cc4)Cl)N,C46914948,inactive
5216,Cc1cc(C2CCCC2)c(CNC(=O)c2cc(-c3ccc(N4CCN(C(C)C)CC4)nc3)cc3c2cnn3C(C)C)c(=O)[nH]1,CHEMBL4567859,active
5217,CNCCCOc1cccc(c1)-c1cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c2cnn(C3CCCC3)c2c1,326077,active
5218,c1ccc(c(c1)[C@@H]2[C@H]3CC=C[C@@H]3c4cc(ccc4N2)S(=O)(=O)N5CCOCC5)O,C14474038,inactive
5219,CCOc1ccc2c(c1)sc(n2)SCC(=O)Nc3ccc(cc3)S(=O)(=O)Nc4cccc[nH+]4,C09282039,inactive
5220,COCC[NH2+][C@@H]1C[C@H](N2[C@@H](Cc3c4ccccc4[nH]c3[C@H]2C1)C(=O)OC)c5ccc(cc5)C(F)(F)F,C20504071,inactive
5221,CCOc1cc(ccc1OCc2ccccc2Cl)/C=N/NC(=O)Cc3nnc(s3)NC(=O)c4ccccc4C,C01900735,inactive
5222,c1cc(ccc1CSc2ccc(o2)C=C3C(=O)NC(=O)NC3=O)Cl,C20324474,inactive
5223,CC(C)n1ncc2c(cc(nc12)C1CCN(CC1)C(=O)CN(C)C)C(=O)NCc1c(C)cc(C)[nH]c1=O,325963,active
5224,CCOC(=O)c1c(csc1NC(=O)CSc2nc3c(c(cs3)c4ccccc4)c(=O)n2c5ccccc5)c6ccccc6Cl,C98227420,inactive
5225,Cc1cc(C)c(CNC(=O)c2c(C)n(C(C)c3cnn(C)c3)c3ccccc23)c(=O)[nH]1,CHEMBL3605448,active
5226,CC(C)[C@H](C(=O)NNC(=O)c1ccc(cc1Cl)Cl)NC(=O)c2ccccc2NC(=O)c3ccc(cc3)OC,C98048254,inactive
5227,c1ccc(cc1)/C=C/c2nc(c3c4c(sc3n2)CCCC4)NCC[NH2+][C@@H]5CCS(=O)(=O)C5,C32809988,inactive
5228,CC(C)COc1ccc(cc1)[C@@H]2C3=C(C[C@@H](CC3=O)c4ccc(cc4)OC)Nc5ccccc5N2,C21252391,inactive
5229,CCOC(=O)c1ccc(cc1)NC2=Nc3ccccc3N4C2=[NH+]c5c(c(nn5c6ccccc6)C)[C@@H]4c7ccccc7C,C01880117,inactive
5230,COc1ccccc1NC(=O)CSc2nnc(n2c3ccccc3)COc4ccc(cc4)Br,C00649464,inactive
5231,CCOC(=O)c1ccc(cc1)n2c(cc(c2C)/C=N/NC(=O)COc3ccccc3I)C,C97960981,inactive
5232,Cc1cc(C)c(CNC(=O)c2cc(-c3ccc(N4CCN(C)CC4)nc3)cc3c2c(C)cn3C(C)C)c(=O)[nH]1,CHEMBL3909511,active
5233,CC(C)NC(=O)[C@@H](c1ccc(cc1)Cl)N(Cc2cccs2)C(=O)CCC(=O)Nc3cccc[nH+]3,C13501383,inactive
5234,CSc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(Cl)c2OC(C)(Oc2c1C)C1CCN(CC(F)(F)F)CC1,542482,active
5235,CN(C)CCNCc1cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c2cnn(C3CCCC3)c2c1,326155,active
5236,c1ccc(c(c1)C[NH+]2CCN(CC2)c3ccc(cc3Cl)NC(=O)CSc4ccc(cc4)Cl)Cl,C20971600,inactive
5237,c1cc(c(cc1/C(=N/c2ccc(cc2[NH+]3CCOCC3)N4CCOCC4)/O)[N+](=O)[O-])N,C12521953,inactive
5238,COc1ccc(cc1)C(=O)C2=C(C(=O)N([C@@H]2c3ccc(c(c3)OC)OC)CCC4=c5ccccc5=[NH+]C4)O,C63526641,inactive
5239,CCN(C1CCOCC1)c1cc2oc(cc2c(C(=O)NCc2c(OC)cc(C)[nH]c2=O)c1CC)C1CCN(C)CC1,458809,active
5240,CCCOc1ccc(cc1)C(=O)C2=C(C(=O)N([C@@H]2c3ccc(c(c3)OCC)O)CCC[NH+](C)C)O,C39827052,inactive
5241,CCOC(=O)[C@@H]1[C@@H](CC2=C(C1=O)[C@@H](C(=C(N2c3cccc(c3)F)N)C(=O)OCC)c4cccc(c4)F)c5cccs5,C98007179,inactive
5242,c1cc2c(cc1NC(=O)c3nnc(s3)C4CCN(CC4)S(=O)(=O)c5cc(ccc5F)F)OCO2,C33273282,inactive
5243,COc1cc(cc(c1OC)OC)NC(=O)c2c(c3ccc(nc3s2)c4cc[nH+]cc4)N,C00661171,inactive
5244,CC[C@@]1(C[NH+]2CCc3c4ccccc4[nH]c3[C@](C[C@@H](C2)[C@H]1O)(c5cc6c(cc5OC)N([C@@H]7[C@@]68CC[NH+]9[C@H]8[C@@](C=CC9)([C@@H]([C@@]7(C(=O)OC)O)OC(=O)C)CC)C=O)C(=O)OC)O,C94307003,inactive
5245,CC(C)(C)OC(=O)N[C@@H](CC1=c2ccccc2=[NH+]C1)[C@H]3N=N[C@@H](O3)SCc4ccc(cc4Cl)Cl,C63425571,inactive
5246,C[NH+]1CCN(CC1)S(=O)(=O)c2ccc(cc2)NC(=S)NC(=O)c3ccc(c(c3)I)OC,C97940409,inactive
5247,Cn1c2ccc(cc2[nH+]c1CCC(=O)Nc3ccc4c(c3)[nH+]c([nH]4)C5CCC5)S(=O)(=O)N(C)C,C72058564,inactive
5248,CCCCN1C(=O)[C@@H]2[C@@H]([NH2+][C@]3([C@@H]2C1=O)c4cc(ccc4NC3=O)Cl)Cc5ccc(cc5)O,C09429123,inactive
5249,CC(=O)Nc1ccc(cc1Cl)NS(=O)(=O)c2cccnc2Cl,C25453445,inactive
5250,Cc1ccc(cc1)[C@H]2[C@@H]3C(=c4ccccc4=[NH+]3)C[C@@H]5N2C(=O)N(C5=O)c6ccc(cc6)C(=O)NCCC(C)C,C63375605,inactive
5251,c1cc(ccc1c2csc([n+]2CCCO)Nc3ccc(cc3)OC(F)(F)Cl)S(=O)(=O)N4CCCC4,C80857560,inactive
5252,CC(C)(C)c1ccc(s1)[C@H]2C(=C(N(C3=C2C(=O)CCC3)c4cccc(c4)C(F)(F)F)[NH3+])C#N,C25782299,inactive
5253,c1ccc(cc1)CSc2nnc(s2)N3[C@@H](C(=C(c4ccc(cc4)F)O)C(=O)C3=O)c5ccc[nH+]c5,C09210740,inactive
5254,Cc1ccccc1COc2ccc(cc2)C(=C3[C@H](N(C(=O)C3=O)CCCn4cc[nH+]c4)c5ccc(cc5)O)O,C09424970,inactive
5255,c1cc(cc(c1)S(=O)(=O)NNC(=O)CSCc2nc(cs2)c3ccc(cc3)Cl)C(F)(F)F,C02142343,inactive
5256,CCCOc1ccc(cc1OCC)[C@@H]2[C@H]3C[C@H](CC=C3C(=C(C2(C#N)C#N)[NH3+])C#N)C(C)(C)C,C19851743,inactive
5257,CCOc1ccc(cc1)N/C(=[NH+]/C)/S[C@H]2CC(=O)N(C2=O)c3ccc(cc3)I,C59490289,inactive
5258,c1cc2c(c(c1)Br)N(CCC2)S(=O)(=O)c3c[nH]cn3,C76018093,inactive
5259,C[C@@H](c1[nH+]c2ccccc2n1CCCOc3ccc(cc3)Cl)NC(=O)Cc4ccc(c(c4)OC)OC,C40195127,inactive
5260,[H]\N=C\1/C(=C/c2ccc(c(c2)OC)OCCOc3ccc(c(c3)C)Cl)/C(=O)N=C4N1C(=NS4)SC,C20114588,inactive
5261,COc1cccc(c1)CC[NH2+][C@H]2CC(=O)N(C2=O)c3ccc(cc3)N4C(=O)C[C@H](C4=O)NCCc5cccc(c5)OC,C18203546,inactive
5262,CN(C1CCCC1)c1cc(cc(C(=O)NCc2c(C)cc(C)nc2=O)c1C)-c1cnn(C)c1,514160,active
5263,CCOC(=O)c1ccc(cc1)NC(=O)/C(=C/c2cccc(c2)Br)/NC(=O)c3ccco3,C27532550,inactive
5264,Cc1ccccc1COc2ccc(cc2)C(=O)C3=C(C(=O)N([C@H]3c4ccccc4F)CCC[NH+](C)C)O,C35445567,inactive
5265,CC[C@@H]1[C@@]([C@@H]([C@H](/C(=N\O)/[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@@H]2C[C@]([C@@H]([C@H](O2)C)O)(C)OC)C)O[C@@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O,C85867249,inactive
5266,CSc1cccc(c1)NC(=O)c2cccc(c2)/N=C/3\N[C@@H]4CS(=O)(=O)C[C@H]4S3,C21522251,inactive
5267,Cc1ccc(c(c1)C)N2C(=O)/C(=C/c3cc(n(c3C)c4ccc(cc4)O)C)/C(=O)NC2=S,C09264456,inactive
5268,c1ccc(cc1)C(c2ccccc2)(c3nnc(n3c4ccc(cc4)F)SC[C@H](C(F)(F)F)O)O,C08649553,inactive
5269,CCN(c1cc(-c2cn(C)cn2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)[C@H]1CC[C@H](N(C)C)CC1,CHEMBL3701039,active
5270,CC(=O)Nc1ccc(cc1)NC(=O)[C@H](C2CCCC2)[NH+]3CCN(CC3)C(=O)c4cccc(c4)Br,C36311997,inactive
5271,CCN([C@H]1CC[C@@H](CC1)N(C)C)c1cc(cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)-c1ccn(C)n1,172153,active
5272,C[C@]12CC[C@](C1(C)C)(CC2=O)C(=O)NCC[NH+](CCNC(=O)[C@@]34CC[C@@](C3(C)C)(C(=O)C4)C)CCNC(=O)[C@@]56CC[C@@](C5(C)C)(C(=O)C6)C,C97999941,inactive
5273,c1ccc2c(c1)[nH+]c(n2CCCOc3ccc(cc3Cl)Cl)S[C@@H]4[C@@H]([C@@H]([C@@H]([C@@H](O4)CO)O)O)O,C39916036,inactive
5274,CCOC(=O)[C@H]1CCCN(C1)C(=O)c2cccc(c2)CSc3[nH+]c(cc(n3)N4CCN(CC4)c5ccc(cc5)OC)C(C)(C)C,C98015410,inactive
5275,CNCC(=O)N1CCC(CC1)c1cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c2cnn(C(C)C)c2n1,325985,active
5276,COc1ccc(c(c1)F)c2c3c(n(nc3nc(n2)NCC[NH+]4CCCC4)Cc5ccccc5)N,C35929034,inactive
5277,COc1cccc(c1)NC(=O)CSc2nnc(n2N)NN=C(Cc3ccccc3)Cc4ccccc4,C20826969,inactive
5278,Cc1ccccc1N/C(=C/2\Cc3cc(c(cc3\C2=[NH+]/CCC4=c5cc(ccc5=[NH+]C4)OC)OC)OC)/[S-],C63626169,inactive
5279,Cc1cc(C)c(CNC(=O)c2cc3CC(C)(C)Oc3c(c2)C(F)(F)F)c(=O)[nH]1,359734,active
5280,Cc1ccc(cc1)C2=NN([C@@H](C2)c3ccc(cc3)Br)C(=[NH2+])S[C@@H]4CC(=O)N(C4=O)c5ccc(cc5)C(=O)[O-],C59823998,inactive
5281,CNC(=O)c1c2c(sc1NC(=O)c3ccc(s3)Cl)CN(CC2)C(=O)OC,C05255408,inactive
5282,c1cc[nH+]c(c1)NC(=S)NC(=O)COc2ccc3cc(ccc3c2Br)Br,C12500107,inactive
5283,CCCc1nnc2n1N[C@@H]([C@H](S2)C(=O)Nc3ccccc3C(F)(F)F)c4ccc(cc4)OCC,C09294998,inactive
5284,C/C(=N/Nc1[nH+]c2c(n1Cc3cccc(c3)Br)c(=O)[nH]c(=O)n2C)/c4ccc(cc4)Cl,C05295058,inactive
5285,CCN([C@H]1CC[C@@H](CC1)N(C)C)c1cc(cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)-c1ccc(cc1)S(C)(=O)=O,172143,active
5286,CCCOc1ccc(cc1)N2C(=O)C[C@@H](C2=O)SC(=[NH2+])N3[C@@H](CC(=N3)c4ccc(cc4)C)c5ccc(cc5)Cl,C59706171,inactive
5287,CCN(C1CCC(CC1)N1CCN(C)CC1)c1c(CC)c(cc2n(C)ncc12)C(=O)NCc1c(C)cc(C)[nH]c1=O,516859,active
5288,c1cc(cc(c1)Cl)C(=O)N2[C@H]3CCCC[C@@H]3C[C@@H]2C(=O)Nc4ccc5c(c4)CC(=O)N5,C79103436,inactive
5289,COc1ccc(cc1CSc2nc3ccc(cc3s2)NC(=O)CSc4nnnn4c5ccccc5)[N+](=O)[O-],C33353623,inactive
5290,c1cc(sc1)[C@H](c2ccc3c(c2)CCCC3)NC(=O)c4ccc5c(c4)OCC(=O)N5,C40013224,inactive
5291,COc1cccc(c1OC)[C@@H]2C3[C@@H](N[C@H](C(C3=O)[C@H](N2)c4cccc(c4OC)OC)c5cccc(c5OC)OC)c6cccc(c6OC)OC,C95100684,inactive
5292,c1ccc(c(c1)NC(=O)N2CCC[C@@H]2c3nnc(s3)C(=O)Nc4cccc(c4)Cl)F,C64930738,inactive
5293,CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(F)cc(N(CC)C2C[C@@H](C)N[C@H](C)C2)c1C,601709,active
5294,CCOc1ccc(cc1)NC(=O)C[C@H]2C(=O)N(C(=S)N2CCC[NH+]3CCC(CC3)C(=O)N)c4ccc(cc4)F,C98005926,inactive
5295,C[C@@H]([C@H](c1cccs1)[NH+]2CCN(CC2)c3ccc(cc3)F)NC(=O)c4cc(c(c(c4)OC)OC)OC,C09611866,inactive
5296,Cc1ccccc1C(=O)N[C@](C(=O)OC)(C(F)(F)F)Nc2ccc(c[nH+]2)Br,C02050454,inactive
5297,Cc1c2c(n[nH]1)OC(=C([C@H]2c3ccc(c(c3)COc4cc(ccc4[N+](=O)[O-])F)OC)C#N)[NH3+],C01005632,inactive
5298,COc1ccc(cc1)c2c([nH+]c([nH]2)c3ccc(c(c3)OC)OC)SCC(=O)Nc4ccc5c(c4)OCO5,C09674205,inactive
5299,COc1cccc(c1OCc2ccccc2Cl)[C@@H]3c4c(n[nH]c4OC(=C3C#N)[NH3+])c5ccccc5,C20274643,inactive
5300,COc1ccc(cc1)C(=O)Oc2ccc3ccccc3c2/C=N/NC(=O)CNC(=O)c4ccccc4I,C04302625,inactive
5301,[H]/N=C(\NCCC[C@H](C(=O)OCC=C)[NH3+])/NS(=O)(=O)c1c(c(c2c(c1C)CC(O2)(C)C)C)C,C71788302,inactive
5302,Cc1ccc(cc1)OCCC(=O)Oc2ccc(cc2OC)[C@@H]3C4=C(CC(CC4=O)(C)C)c5c6ccc[nH+]c6ccc5N3,C53253827,inactive
5303,CC(=O)Nc1ccc(cc1)S(=O)(=O)Nc2cc(c(cc2Cc3c4cc(c(cc4cc[nH+]3)OC)OC)OC)OC,C06238701,inactive
5304,C[C@@H]1CCC[C@H]([C@@H]1C)NC(=O)[C@@H]2[C@@]34C=C[C@@H](O3)[C@@H]([C@@H]4C(=O)N2C(C)(C)C)C(=O)Nc5cccc(c5)SC,C36066225,inactive
5305,C[C@H](CNC(=O)c1ccc(cc1)S(=O)(=O)Nc2ccc(cc2)OC)[NH+]3CCc4ccccc4C3,C25636743,inactive
5306,CC(C)(C(=O)N[C@@H](COCc1ccccc1)C(=O)N2CCC3(CC2)CN(c4c3cccc4)S(=O)(=O)C)[NH3+],C13493966,inactive
5307,c1cc(cc(c1)Br)/C=N\NC(=O)C(=O)Nc2ccc(cc2Cl)Cl,C33348492,inactive
5308,CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(nc2n(ncc12)C(C)C)-c1ccncc1,50594110,active
5309,CSc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n([C@H](C)C2CCN(CC2)C2CC2)c2ncccc12,574874,active
5310,Cc1cc(C)c(CNC(=O)c2cc(Br)nc3c2cnn3C2CCCC2)c(=O)[nH]1,CHEMBL3770438,active
5311,c1cc(ccc1S(=O)(=O)N[C@@H](CO)C(=O)OCC(=O)C23CC4CC(C2)CC(C4)C3)Br,C12541334,inactive
5312,COCCN[C@H]1C[C@H]([NH+]2[C@@H](Cc3c4ccccc4[nH]c3[C@H]2C1)C(=O)OC)c5cccc(c5)OC,C12603273,inactive
5313,CCOC[C@@H](C)n1c(C)c(C(=O)NCc2c(SC)cc(C)[nH]c2=O)c2ccccc12,574882,active
5314,CSc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n([C@H](C)[C@H]2CC[C@@H](CC2)NC2COC2)c2ccccc12,50541905,active
5315,CC(C)n1ncc2c(cc(nc12)C1=CCN(CC1)C(=O)CCN(C)C)C(=O)NCc1c(C)cc(C)[nH]c1=O,325967,active
5316,CCOc1ccc(cc1)NC(=O)CSc2c3c(nc(n2)c4ccccc4F)Oc5c([nH+]cc(c5C3)CO)C,C97987144,inactive
5317,COc1cc(ccc1OC(=O)c2ccc(cc2)Cl)/C=N/NC(=O)C(=O)Nc3ccc(cc3)Br,C02506400,inactive
5318,COc1cc(C)n(C)c(=O)c1CN1CCN(C)c2c(Cl)cc(-c3c(C)noc3C)c(Cl)c2C1=O,CHEMBL5074685,active
5319,c1ccc2c(c1)c(nn(c2=O)CC(=O)Nc3cccc(c3)/C=C/c4cccc[nH+]4)C(=O)N,C09469734,inactive
5320,C[C@H](C(=O)N1CCC2(CC1)c3c(nc[nH]3)CC[NH2+]2)NC(=O)COc4ccc(cc4)Cl,C08739760,inactive
5321,CC(C)[C@H]1[C@@H]2[C@@H](C(=O)N(C2=O)CCc3ccc(c(c3)OC)OC)[C@]4([NH2+]1)c5cc(ccc5NC4=O)Cl,C13575019,inactive
5322,Cc1cc(c(c(c1)C)NC(=O)CSC2=C([C@@H]([C@H]3C(=N2)CCCC3=O)c4ccc(c(c4)OC)O)C#N)C,C09075598,inactive
5323,CN(C)Cc1ccc(cn1)-c1cc(N(C)C2CCOCC2)c(C)c(c1)C(=O)NCc1c(C)cc(C)[nH]c1=O,172026,active
5324,Cc1cc(C)c(CN2CCc3ccc(O[C@@H]4CCOC4)c(Cl)c3C2=O)c(=O)[nH]1,CHEMBL3967105,active
5325,c1ccc(cc1)CN2CC[NH+](CC2)[C@H](c3ccc(cc3Cl)Cl)c4c(n5c(s4)nc(n5)c6ccco6)O,C22795454,inactive
5326,COC(C1CS(=O)(=O)C1)c1cc(Cl)c2CCN(Cc3c4occc4c(C)[nH]c3=O)C(=O)c2c1Cl,378913,active
5327,CC(C)Sc1nnc(s1)N2C3=C([C@@H](C(=C2N)C#N)c4ccc(o4)COc5ccc(cc5)[N+](=O)[O-])C(=O)CCC3,C98007266,inactive
5328,CCOC(=O)[C@H](Cc1ccccc1)NC(=O)CSc2nc3c(n2Cc4ccc(cc4)Cl)c(=O)n(c(=O)n3C)C,C33354962,inactive
5329,Cc1cc[nH+]c(c1)N[C@@H](c2ccccc2Cl)c3c(c(sc3NC(=O)c4ccco4)C)C,C38547568,inactive
5330,CCOc1ccc(c(c1)[N+](=O)[O-])c2ccc(o2)/C=C\3/C(=[NH2+])N4C(=[NH+]SC4=NC3=O)SCC(C)C,C20238945,inactive
5331,c1ccc(cc1)c2c3c([nH]n2)C(=O)N([C@H]3c4ccc(cc4)OCc5ccc(cc5)Cl)CC[NH+]6CCOCC6,C40339796,inactive
5332,COc1ccc(c(c1)c2cc(c3c(c(sc3[nH+]2)C(=O)c4ccc5c(c4)OCCO5)N)C(F)(F)F)OC,C09557687,inactive
5333,CN(C1CCNCC1)c1cc(cc(C(=O)NCc2c(C)cc(C)nc2=O)c1C)-c1cnn(CCN2CCOCC2)c1,514166,active
5334,CN(C)C1CCC(CC1)C1(C)Oc2c(O1)c(C)c(cc2Cl)C(=O)NCc1c(C)cc(C)[nH]c1=O,50590376,active
5335,CCN(C1CCOCC1)c1c(C)c(cc2nn(C)cc12)C(=O)NCc1c(OC)cc(C)[nH]c1=O,516875,active
5336,Cc1ccc(cc1)S(=O)(=O)/N=C(/C[NH+]2CCCCC2)\N3CCN([C@H]3c4ccc(cc4)OC)S(=O)(=O)c5ccc(cc5)C,C97961125,inactive
5337,COC(=O)[C@@H]1Cc2c3ccccc3[nH]c2[C@H]4N1[C@@H](C[C@H](C4)[NH2+]C5CC5)c6ccc(cc6)OC(F)(F)F,C12603018,inactive
